year,position_section,position_subsection,longitude,latitude,Tract,Article_Count,Neighborhood,White alone,Black or African American alone,Hispanic or Latino,"Asian, Native Hawaiian and Pacific Islander",Other Races or Multiple Races,majority_race,Sentiment,Mean_Sentiment_Section,Mean_Sentiment_Neighborhood
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.0,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.15276020408163268,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.04669659120478794,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.10853976270642939,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.12507738095238094,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.0020408163265306207,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.3094599940289595,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.0800831188331188,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.04857142857142856,0.09220169325077451,0.08078251180624484
2019.0,NEWS,Metro,-71.06154200000002,42.3629615,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.04745737801293357,0.0911291828606547,0.08078251180624484
2019.0,LIVING ARTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.042731829573934836,0.1453785073034753,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.12000000000000002,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.04802818828680897,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.22578354978354984,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.1658189033189033,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.08088280060882799,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.07380952380952381,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.18265262515262512,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.041666666666666664,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,College,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.10335775335775337,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.0801647426647426,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.024999999999999994,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.08484270414993303,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.1,0.09220169325077451,0.08078251180624484
2019.0,NEWS,Metro,-71.0612773,42.3629707,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.1035294446932378,0.0911291828606547,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.09392964392964394,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.12773648754627018,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.11200445094811289,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.064,0.09220169325077451,0.08078251180624484
2019.0,LIVING ARTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.015850970017636676,0.1453785073034753,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.20030155030155028,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.10000000000000002,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.03125,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.03125,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.03125,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.03125,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.08943919929835421,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.019166666666666672,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-1.734723475976807e-18,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.12798154354605967,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.09659724683918229,0.09220169325077451,0.08078251180624484
2019.0,BUSINESS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.08853651724619466,0.09701698528065142,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.08225192120540958,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.11365934692547594,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.04857142857142856,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.0622295,42.3661864,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.12772208298524088,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.0980304400241109,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.0,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.15545669729880257,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.10440024110910183,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.08041708002645503,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.0945856102003643,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.19523809523809524,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.0607941,42.3648137,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.0655149051490515,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.09752403308741334,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.0,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.0789469320066335,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.11311212428233705,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.004178634416729659,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.15306122448979592,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.1,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.21648629148629148,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.11263976487857087,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.0011363636363636229,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.11246725496725496,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.005952380952380955,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.12458093656723793,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.04833333333333334,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.12040816326530614,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.025990860990860985,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.10526710557960557,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.07641057737443283,0.09220169325077451,0.08078251180624484
2019.0,NEWS,Metro,-71.06197399999999,42.3664424,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.08957718417945691,0.0911291828606547,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.13845645095645093,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.1216939185312679,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.2714285714285714,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.22142857142857145,0.09220169325077451,0.08078251180624484
2019.0,EDITORIAL OPINION,Letters,-71.0613374,42.36365240000001,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.23010204081632654,0.09877107868612078,0.08078251180624484
2019.0,SPORTS,unknown,-71.0622295,42.3661864,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.1125,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.0,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.19448479152426518,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.07589743589743592,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.0622295,42.3661864,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.05034001991748473,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.07311342592592589,0.09220169325077451,0.08078251180624484
2019.0,NEWS,Metro,-71.0609356,42.3632661,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.06664431582909845,0.0911291828606547,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.12257930393523611,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.09,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.180823754789272,0.09220169325077451,0.08078251180624484
2019.0,LIVING ARTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.10653238605366264,0.1453785073034753,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.1296875,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.1831168831168831,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.09086906803887933,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.16666666666666666,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.12836328931265634,0.09220169325077451,0.08078251180624484
2019.0,NEWS,Metro,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.1342224442224442,0.0911291828606547,0.08078251180624484
2019.0,SPORTS,unknown,-71.0622295,42.3661864,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.07365491651205935,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.05289256198347107,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.1304474548440065,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.16666666666666666,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.10047825691029572,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.0,0.09220169325077451,0.08078251180624484
2019.0,NEWS,Metro,-71.0605212,42.3641054,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.1383674406401679,0.0911291828606547,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.16191526295486694,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.09742063492063492,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.07238301821635156,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.17857142857142858,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.13312500000000002,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.08229207436399216,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.0,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.1430194805194805,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.11514804639804635,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.07380952380952381,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.0607206,42.3657946,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.06557623081816628,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.08,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.059999999999999984,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.060000000000000005,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.21428571428571427,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.08935116470830752,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.042857142857142864,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.1226137514967302,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.0607206,42.3657946,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.262125255013186,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.0901942355889724,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.0014092389092389157,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.06629050925925921,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.046355002675227394,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.0,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.1,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.12000000000000002,0.09220169325077451,0.08078251180624484
2019.0,SPORTS,unknown,-71.062146,42.366198,20303.0,345.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.0572829131652661,0.09220169325077451,0.08078251180624484
