year,position_section,position_subsection,longitude,latitude,Tracts,Article_Count,Neighborhood,White alone,Black or African American alone,Hispanic or Latino,"Asian, Native Hawaiian and Pacific Islander",Other Races or Multiple Races,majority_race,Sentiment,Mean_Sentiment_Section,Mean_Sentiment_Neighborhood
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.09999999999999999,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.05861218361218362,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.10909090909090909,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.05829397874852421,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.029078144078144085,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.04730432402846198,0.09807603280414422,0.09073599230816266
2014.0,BUSINESS,unknown,-71.0609947,42.3658989,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.12324917407154248,0.09992315898738122,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.00833333333333334,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.10704961704961709,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.045,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.17333012666345995,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.15578889195910467,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.15578889195910467,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.16363636363636364,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.10315277777777779,0.09807603280414422,0.09073599230816266
2014.0,REGIONAL,North,-71.06357679999999,42.3616092,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.11071428571428571,0.12459374856436925,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.13360008536064874,0.09807603280414422,0.09073599230816266
2014.0,NEWS,unknown,-71.0609772,42.3638828,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.054343971631205704,0.08908934022675428,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.049226113720794544,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.12301339285714281,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.03125,0.09807603280414422,0.09073599230816266
2014.0,LIVING ARTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.1697470950102529,0.1160752957090089,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.0,0.09807603280414422,0.09073599230816266
2014.0,LIVING ARTS,unknown,-71.0614196,42.3645781,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.1434659090909091,0.1160752957090089,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.0,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.0,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.0010101010101010042,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.2275212781568713,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.10566692268305167,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.08571428571428572,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.17330650570087194,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.1606060606060606,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.041666666666666664,0.09807603280414422,0.09073599230816266
2014.0,NEWS,Metro,-71.0612773,42.3629707,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.0977832512315271,0.08908934022675428,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.024999999999999998,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.08306915306915306,0.09807603280414422,0.09073599230816266
2014.0,NEWS,Metro,-71.0612773,42.3629707,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.097,0.08908934022675428,0.09073599230816266
2014.0,NEWS,Metro,-71.0609772,42.3638828,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.125,0.08908934022675428,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.09190476190476189,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.054851676101676114,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.0,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.1821428571428571,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.11060004810004807,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.1670967741935483,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.1875,0.09807603280414422,0.09073599230816266
2014.0,NEWS,Metro,-71.0638364,42.3628394,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.03310543623043624,0.08908934022675428,0.09073599230816266
2014.0,NEWS,Metro,-71.0638364,42.3628394,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.03310543623043624,0.08908934022675428,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.07651831501831498,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.11454545454545455,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.0,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.08900000000000001,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.08900000000000001,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.20186127686127675,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.056249999999999994,0.09807603280414422,0.09073599230816266
2014.0,REGIONAL,South,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.06780701754385961,0.12459374856436925,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.1180952380952381,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.0,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.06571428571428571,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.15625,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.16666666666666666,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.022,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.241335409035409,0.09807603280414422,0.09073599230816266
2014.0,SPORTS,unknown,-71.062146,42.366198,20303.0,159.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.125,0.09807603280414422,0.09073599230816266
