year,position_section,position_subsection,longitude,latitude,Tracts,Article_Count,Neighborhood,White alone,Black or African American alone,Hispanic or Latino,"Asian, Native Hawaiian and Pacific Islander",Other Races or Multiple Races,majority_race,Sentiment,Mean_Sentiment_Section,Mean_Sentiment_Neighborhood
2018.0,BUSINESS,unknown,-71.0638101,42.3587772,20302.0,54.0,Beacon Hill,7521.0,252.0,537.0,630.0,396.0,White alone,0.0660038927480788,0.09339520855846581,0.08939648354951292
2018.0,EDITORIAL OPINION,Opinion,-71.06370509999999,42.3587494,20302.0,54.0,Beacon Hill,7521.0,252.0,537.0,630.0,396.0,White alone,0.006315289648623023,0.10066301306595886,0.08939648354951292
2018.0,NEWS,Metro,-71.0638101,42.3587772,20302.0,54.0,Beacon Hill,7521.0,252.0,537.0,630.0,396.0,White alone,0.09237794612794613,0.09021235502794692,0.08939648354951292
2018.0,SPORTS,unknown,-71.0638101,42.3587772,20302.0,54.0,Beacon Hill,7521.0,252.0,537.0,630.0,396.0,White alone,0.10222929292929292,0.09290143677254485,0.08939648354951292
2018.0,NEWS,Metro,-71.0638101,42.3587772,20302.0,54.0,Beacon Hill,7521.0,252.0,537.0,630.0,396.0,White alone,0.0647348484848485,0.09021235502794692,0.08939648354951292
2018.0,NEWS,Metro,-71.0638101,42.3587772,20302.0,54.0,Beacon Hill,7521.0,252.0,537.0,630.0,396.0,White alone,0.08452722202722204,0.09021235502794692,0.08939648354951292
2018.0,NEWS,Metro,-71.0638101,42.3587772,20302.0,54.0,Beacon Hill,7521.0,252.0,537.0,630.0,396.0,White alone,0.07297036297036297,0.09021235502794692,0.08939648354951292
2018.0,NEWS,Metro,-71.0638101,42.3587772,20302.0,54.0,Beacon Hill,7521.0,252.0,537.0,630.0,396.0,White alone,0.13458076131687244,0.09021235502794692,0.08939648354951292
2018.0,NEWS,Metro,-71.0638101,42.3587772,20302.0,54.0,Beacon Hill,7521.0,252.0,537.0,630.0,396.0,White alone,0.06380892255892257,0.09021235502794692,0.08939648354951292
2018.0,NEWS,Metro,-71.0638101,42.3587772,20302.0,54.0,Beacon Hill,7521.0,252.0,537.0,630.0,396.0,White alone,-0.014251941911516384,0.09021235502794692,0.08939648354951292
2018.0,BUSINESS,unknown,-71.0638101,42.3587772,20302.0,54.0,Beacon Hill,7521.0,252.0,537.0,630.0,396.0,White alone,0.053500000000000006,0.09339520855846581,0.08939648354951292
2018.0,NEWS,Metro,-71.0638101,42.3587772,20302.0,54.0,Beacon Hill,7521.0,252.0,537.0,630.0,396.0,White alone,0.04218233926567258,0.09021235502794692,0.08939648354951292
2018.0,BUSINESS,unknown,-71.0638101,42.3587772,20302.0,54.0,Beacon Hill,7521.0,252.0,537.0,630.0,396.0,White alone,0.09580262080262081,0.09339520855846581,0.08939648354951292
2018.0,EDITORIAL OPINION,Editorial,-71.0638101,42.3587772,20302.0,54.0,Beacon Hill,7521.0,252.0,537.0,630.0,396.0,White alone,0.13168402777777777,0.10066301306595886,0.08939648354951292
2018.0,EDITORIAL OPINION,Letters,-71.0638101,42.3587772,20302.0,54.0,Beacon Hill,7521.0,252.0,537.0,630.0,396.0,White alone,0.04556277056277056,0.10066301306595886,0.08939648354951292
2018.0,NEWS,Metro,-71.0638101,42.3587772,20302.0,54.0,Beacon Hill,7521.0,252.0,537.0,630.0,396.0,White alone,0.1525314116777532,0.09021235502794692,0.08939648354951292
2018.0,NEWS,Metro,-71.0638101,42.3587772,20302.0,54.0,Beacon Hill,7521.0,252.0,537.0,630.0,396.0,White alone,0.06393304270064835,0.09021235502794692,0.08939648354951292
2018.0,NEWS,Metro,-71.0638101,42.3587772,20302.0,54.0,Beacon Hill,7521.0,252.0,537.0,630.0,396.0,White alone,0.07255076272933414,0.09021235502794692,0.08939648354951292
