year,position_section,position_subsection,longitude,latitude,Tracts,Article_Count,Neighborhood,White alone,Black or African American alone,Hispanic or Latino,"Asian, Native Hawaiian and Pacific Islander",Other Races or Multiple Races,majority_race,Sentiment,Mean_Sentiment_Section,Mean_Sentiment_Neighborhood
2012.0,NEWS,Metro,-71.1053743,42.2622886,140400.0,2.0,Roslindale,14014.0,5784.0,7255.0,987.0,1546.0,White alone,0.09030335497835498,0.08911835948457537,0.10253088614038233
2012.0,NEWS,Metro,-71.1196871,42.2739309,140400.0,2.0,Roslindale,14014.0,5784.0,7255.0,987.0,1546.0,White alone,0.15138464476699773,0.08911835948457537,0.10253088614038233
2012.0,SPORTS,College,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.09504638944779788,0.09328976785117585,0.0808559831315887
2012.0,SPORTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.19023099915957054,0.09328976785117585,0.0808559831315887
2012.0,SPORTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.09458568738229754,0.09328976785117585,0.0808559831315887
2012.0,SPORTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.08499999999999999,0.09328976785117585,0.0808559831315887
2012.0,SPORTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.020937197722912023,0.09328976785117585,0.0808559831315887
2012.0,NEWS,Metro,-71.0609772,42.3638828,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.09679533429533428,0.08911835948457537,0.0808559831315887
2012.0,SPORTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.06767447719828663,0.09328976785117585,0.0808559831315887
2012.0,SPORTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.14945940671350505,0.09328976785117585,0.0808559831315887
2012.0,SPORTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.15940026487971692,0.09328976785117585,0.0808559831315887
2012.0,SPORTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.032383064090381164,0.09328976785117585,0.0808559831315887
2012.0,SPORTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.14694444444444443,0.09328976785117585,0.0808559831315887
2012.0,SPORTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.1054861111111111,0.09328976785117585,0.0808559831315887
2012.0,NEWS,Metro,-71.0612773,42.3629707,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.1930194805194805,0.08911835948457537,0.0808559831315887
2012.0,SPORTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.013174603174603181,0.09328976785117585,0.0808559831315887
2012.0,SPORTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.054145891690009385,0.09328976785117585,0.0808559831315887
2012.0,SPORTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.15921335200746958,0.09328976785117585,0.0808559831315887
2012.0,SPORTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.009527143039801265,0.09328976785117585,0.0808559831315887
2012.0,EDITORIAL OPINION,Editorial,-71.0605212,42.3641054,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.06066919191919191,0.10175711711765195,0.0808559831315887
2012.0,LIVING ARTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.1869047619047619,0.12846446308339007,0.0808559831315887
2012.0,SPORTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.1102208525937339,0.09328976785117585,0.0808559831315887
2012.0,LIVING ARTS,unknown,-71.058908,42.366367,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.1859911406423035,0.12846446308339007,0.0808559831315887
2012.0,SPORTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.25,0.09328976785117585,0.0808559831315887
2012.0,SPORTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.1877320502320502,0.09328976785117585,0.0808559831315887
2012.0,SPORTS,College,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.1593492063492063,0.09328976785117585,0.0808559831315887
2012.0,SPORTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.041534486185648985,0.09328976785117585,0.0808559831315887
2012.0,LIVING ARTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.10457589285714289,0.12846446308339007,0.0808559831315887
2012.0,SPORTS,unknown,-71.0622295,42.3661864,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.14227221191506903,0.09328976785117585,0.0808559831315887
2012.0,SPORTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.15253527336860667,0.09328976785117585,0.0808559831315887
2012.0,SPORTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.06309959881388452,0.09328976785117585,0.0808559831315887
2012.0,LIVING ARTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.18396464646464644,0.12846446308339007,0.0808559831315887
2012.0,SPORTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.07020034843205573,0.09328976785117585,0.0808559831315887
2012.0,SPORTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.06765459656084656,0.09328976785117585,0.0808559831315887
2012.0,SPORTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.023029513888888884,0.09328976785117585,0.0808559831315887
2012.0,BUSINESS,unknown,-71.06154200000002,42.362962,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.1021103896103896,0.09050985449951976,0.0808559831315887
2012.0,BUSINESS,unknown,-71.06154200000002,42.362962,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.1021103896103896,0.09050985449951976,0.0808559831315887
2012.0,SPORTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.06534019439679818,0.09328976785117585,0.0808559831315887
2012.0,SPORTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.11172393007836036,0.09328976785117585,0.0808559831315887
2012.0,SPORTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.06250369139904022,0.09328976785117585,0.0808559831315887
2012.0,SPORTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.052132983975089246,0.09328976785117585,0.0808559831315887
2012.0,SPORTS,unknown,-71.0622295,42.3661864,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.10871476242011953,0.09328976785117585,0.0808559831315887
2012.0,NEWS,Metro,-71.0609772,42.3638828,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.23241258741258738,0.08911835948457537,0.0808559831315887
2012.0,SPORTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.046202116402116404,0.09328976785117585,0.0808559831315887
2012.0,SPORTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.10698515769944339,0.09328976785117585,0.0808559831315887
2012.0,SPORTS,College,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.04697399527186763,0.09328976785117585,0.0808559831315887
2012.0,SPORTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.06456028539361874,0.09328976785117585,0.0808559831315887
2012.0,SPORTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.04695768610474495,0.09328976785117585,0.0808559831315887
2012.0,SPORTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.18750000000000003,0.09328976785117585,0.0808559831315887
2012.0,NEWS,Metro,-71.0630904,42.365145,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.027528665028665023,0.08911835948457537,0.0808559831315887
2012.0,SPORTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.12601768288208964,0.09328976785117585,0.0808559831315887
2012.0,SPORTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.1094486531986532,0.09328976785117585,0.0808559831315887
2012.0,REGIONAL,North,-71.0591376,42.3653761,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.1564664502164502,0.1272865394076748,0.0808559831315887
2012.0,NEWS,Metro,-71.058908,42.366367,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.14742063492063492,0.08911835948457537,0.0808559831315887
2012.0,SPORTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.11162622906808954,0.09328976785117585,0.0808559831315887
2012.0,SPORTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,-0.14444444444444443,0.09328976785117585,0.0808559831315887
2012.0,SPORTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.14525613275613278,0.09328976785117585,0.0808559831315887
2012.0,SPORTS,unknown,-71.062146,42.366198,20303.0,183.0,West End,4933.0,338.0,613.0,1440.0,381.0,White alone,0.13875108225108224,0.09328976785117585,0.0808559831315887
