hl1_x,position_section,position_subsection,author,year,longitude,latitude,Tracts,T_Total,T_White alone,T_Black or African American alone,T_American Indian and Alaska Native alone,T_Asian alone,T_Native Hawaiian and Other Pacific Islander alone,T_Some Other Race alone,T_Population of two or more races,T_Total Hispanic or Latino origin,T_Not Hispanic or Latino,T_Hispanic or Latino,Article_Count,T_majority_race,Neighborhood,White alone,Black or African American alone,Hispanic or Latino,"Asian, Native Hawaiian and Pacific Islander",Other Races or Multiple Races,majority_race
bet is casting bobby brown biopic,LIVING ARTS,unknown,unknown,2018.0,-71.0561981,42.3587684,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
nba should help ncaa to every degree,SPORTS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
hubway expanding changing its name,NEWS,Metro,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
call heats up primary race,NEWS,Metro,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
fbi director tells bc audience of cyberwar threats,NEWS,Metro,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
in mass. condos are now more costly than houses,BUSINESS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
will wynn blink first,BUSINESS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
keeping things basic,LIVING ARTS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
little agreement over free trade accords,EDITORIAL OPINION,Letters,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
casino not up for sale ceo says,NEWS,Metro,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
veteran wbz news reporter lana jones dies at 62,NEWS,Metro,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
san juan mayor talks dances inspires,NEWS,Metro,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
medicare medicaid chief seeks leeway for states,BUSINESS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
shire waits on weighs takeover,BUSINESS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
parents say ebsco sites included smut,BUSINESS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
maura healey deserves second term,EDITORIAL OPINION,Editorial,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
state fires police colonel,NEWS,Metro,unknown,2018.0,-71.057324,42.36236359999999,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
climate urgency heightens focus on policy options,EDITORIAL OPINION,Letters,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
mass. loses 200 jobs in september,BUSINESS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
how to deal with difficult roommate,LIVING ARTS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
man who allegedly wielded knife is shot,NEWS,Metro,unknown,2018.0,-71.0589415,42.3590875,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
more troopers plead guilty in ot pay scandal,NEWS,Metro,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
doctor overlooks the obvious in dismissing data on cte risk,EDITORIAL OPINION,Letters,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
quest for the perfect one,NEWS,Metro,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
listen amazon boston ain big enough for the both of us,EDITORIAL OPINION,Letters,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
nuggets thumbnails,SPORTS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
for dynamic organizer new task making metco more vital vibrant,NEWS,Metro,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
full accounting needed on northern pass,EDITORIAL OPINION,Editorial,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
all scholastics boys soccer (all scholastics),SPORTS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
with marijuana shops open pot convention gets serious,NEWS,Metro,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
all scholastics boys cross country (athlete of year),SPORTS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
twas click before christmas and,BUSINESS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
in the balance,MAGAZINE,unknown,By Marni Elyse Katz,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
penguins bruins,SPORTS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
salem exhales on pot shop opening day,NEWS,Metro,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
breakthrough in women sports,SPORTS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
all scholastics boys cross country (all scholastics),SPORTS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
pot grower slams closure,NEWS,Metro,unknown,2018.0,-71.057716,42.35807,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
spending on health care slows in mass.,BUSINESS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
the battle of the martys,EDITORIAL OPINION,Opinion,unknown,2018.0,-71.057993,42.360406,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
warren hard look gets its own,NEWS,Metro,unknown,2018.0,-71.05935029999999,42.3602242,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
judicial wonderings,NEWS,Metro,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
troopers retirement rate soars,NEWS,Metro,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
irving taking wait and see approach,SPORTS,unknown,unknown,2018.0,-71.0503695,42.3561918,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
wuxi plans $60m plant in worcester,BUSINESS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
maine brewers expand and the bay state benefits,LIVING ARTS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
humpback whale carcasses wash ashore,NEWS,Metro,unknown,2018.0,-71.0491475,42.3592478,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
bemf semi staged alcina is spellbinding,LIVING ARTS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
fight looms over an old hopedale mill,BUSINESS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
gross aclu flap splits city leaders,NEWS,Metro,unknown,2018.0,-71.0582731,42.3603082,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
new program for solar panel construction,BUSINESS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
pressley supporting pelosi for house speaker,NEWS,Metro,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
single mother of three boys two with autism seeks help,NEWS,Metro,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
damon to host snl dec. 15,LIVING ARTS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
grant funds mattress plan,NEWS,Metro,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
kanye saw the light in mass moca visit,LIVING ARTS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
unaffiliated voters boost uncertainty,NEWS,Metro,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
warren would be foes differ more on style than substance,NEWS,Metro,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
masterchef sets boston casting call,LIVING ARTS,unknown,unknown,2018.0,-71.0496875,42.3599852,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
no pawsox is no rap on ri governor,EDITORIAL OPINION,Opinion,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
city officials can refuse to fly christian flag at plaza judge rules,NEWS,Metro,unknown,2018.0,-71.05935029999999,42.3602242,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
frank walked out of interview with sacha baron cohen,LIVING ARTS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
tsarnaev associate released from federal prison,NEWS,Metro,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
george walker his elegy for noted boston based composer won pulitzer,NEWS,Metro,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
the asian american wave in state politics,EDITORIAL OPINION,Opinion,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
for trump local epa chief kudos,NEWS,Metro,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
disney verizon deal avoids games blackout,BUSINESS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
want corporations to listen speak up,BUSINESS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
veterans win court challenge,NEWS,Metro,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
predicting 18 year in pot oops,NEWS,Metro,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
mass. lags in posting child care safety data,NEWS,Metro,unknown,2018.0,-71.05754,42.3569827,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
no thanks comcast,BUSINESS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
makeover set for motor mart garage,BUSINESS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
biogen pulls new ms drug off the market,BUSINESS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
no turning the tide,NEWS,Metro,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
women show strength in mass. politics,NEWS,Metro,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
valenti still fights for local boxing scene,SPORTS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
spring training report,SPORTS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
biotech synlogic settles on new ceo,BUSINESS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
columbia to ramp up gas pipe work,NEWS,Metro,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
wellforce ceo retiring from hospital system,BUSINESS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
the lawrence secret us not me,EDITORIAL OPINION,Opinion,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
amazon to hike its us minimum wage,BUSINESS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
thing tank,LIVING ARTS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
puerto rico exploited by colleges,NEWS,Metro,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
road show with potholes at lyric stage,LIVING ARTS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
jonathan klarfeld 80 dogged reporter old school teacher,NEWS,Metro,unknown,2018.0,-71.0561981,42.3587684,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
flight searches show fans had doubts,BUSINESS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
scientific group sues epa over advisory boards,NEWS,Metro,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
baker ups funds for plymouth facility,NEWS,Metro,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
durant sorry for blasting ref,SPORTS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
closure of zoots leaves customers hanging,BUSINESS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
toys us citing missteps to close 182 stores,BUSINESS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
troopers union chief quits amid new inquiry,NEWS,Metro,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
study finds breast feeding can delay early obesity,LIVING ARTS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
national grid rate hike request is reduced,NEWS,Metro,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
senate panel to hold hearing on gas explosions,NEWS,Metro,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
columbia gas has few options for repair help,BUSINESS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
personal stories of trauma become public and powerful,NEWS,Metro,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
dombrowski closing door on kimbrel,SPORTS,unknown,unknown,2018.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,961.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
