hl1_x,position_section,position_subsection,author,year,longitude,latitude,Tracts,T_Total,T_White alone,T_Black or African American alone,T_American Indian and Alaska Native alone,T_Asian alone,T_Native Hawaiian and Other Pacific Islander alone,T_Some Other Race alone,T_Population of two or more races,T_Total Hispanic or Latino origin,T_Not Hispanic or Latino,T_Hispanic or Latino,Article_Count,T_majority_race,Neighborhood,White alone,Black or African American alone,Hispanic or Latino,"Asian, Native Hawaiian and Pacific Islander",Other Races or Multiple Races,majority_race
devon jayden and corey make happy trio,SUNDAY,Travel,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
challenges over states should embrace expanded health care,EDITORIAL OPINION,Editorial,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
research institute poised to close,NEWS,unknown,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
restroom access law called victory for human decency,NEWS,Metro,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
director leaving umass economics institute,BUSINESS,unknown,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
n.e. groundhog shows sign of an early spring,NEWS,Metro,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
iron mountain may sell italian unit,BUSINESS,unknown,Bloomberg News,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
why globalization gets bad rap,BUSINESS,unknown,unknown,2012.0,-71.0564346,42.3593999,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
so police take hard look at internal affairs news to us,EDITORIAL OPINION,Letters,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
20 20 piece focuses on critic and actress,LIVING ARTS,unknown,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
getting your resume past the screening software,BUSINESS,unknown,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
cahill misguided defenders,EDITORIAL OPINION,Editorial,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
cubist seeks therapies to fuel growth,BUSINESS,unknown,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
andover girls teams still clicking,REGIONAL,North,By Ryan MacInnis,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
compounding industry grew regulators didn keep up,EDITORIAL OPINION,Editorial,unknown,2012.0,-71.0576586,42.3580539,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
brown 2d most bipartisan senator in 2011 study says,NEWS,Metro,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
brown 2d most bipartisan senator in 2011 study says,NEWS,Metro,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
health policy vs. jobs,BUSINESS,unknown,unknown,2012.0,-71.0561981,42.3587684,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
her husband lost woman wants to restore family holiday cheer,NEWS,Metro,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
five years and counting,G,Living Arts,KAREN WEINTRAUB,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
retiring to the cape,BUSINESS,unknown,unknown,2012.0,-71.0564346,42.3593999,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
study links seal deaths in ne to new strain of avian flu,NEWS,Metro,unknown,2012.0,-71.0491475,42.3592478,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
mass. gop prevails in effort to disqualify paul delegates,NEWS,Metro,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
town urged to centralize finances,REGIONAL,West,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
studies question medical rewards,BUSINESS,unknown,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
lefthander wants to do right things,SPORTS,unknown,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
arctic dwelling whale spotted off orleans,NEWS,Metro,unknown,2012.0,-71.0491475,42.3592478,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
quiz yourself on road knowledge,REGIONAL,North,Peter DeMarco,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
black bear spotted in backyards of barnstable residents,NEWS,Metro,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
scallopers can help n.e. fishermen fill yellowtail flounder shortfall,NEWS,Metro,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
kerry praises standard brown lives by,NEWS,Metro,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
state to review scrutiny of firm,NEWS,Metro,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
coakley office asks judge to deny appeal of man convicted in curley slaying,NEWS,Metro,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
valentine never got fair shake,EDITORIAL OPINION,Letters,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
sheila cunningham celebrates willow walkabout,LIVING ARTS,unknown,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
bird sightings on cape cod,LIVING ARTS,unknown,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
town is urged to centralize finances,REGIONAL,West,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
walden environmental project to honor clinton,NEWS,Metro,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
dinner with cupid devotee date,MAGAZINE,unknown,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
sheriffs get back funds vetoed by patrick,NEWS,Metro,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
local track athletes to watch,REGIONAL,South,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
mailing voting forms just targets those dependent on government,EDITORIAL OPINION,Letters,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
in teaching kids to counter shooters we surrender in gun control fight,EDITORIAL OPINION,Letters,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
this itinerant creature may be trying to send us message,EDITORIAL OPINION,Letters,unknown,2012.0,-71.057324,42.36236359999999,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
bc bba american league leaders,SPORTS,unknown,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
though unfit for presidency veteran senator is able pick for top diplomat,EDITORIAL OPINION,Editorial,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
refinancing to benefit aquarion customers,REGIONAL,South,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
romney failure to man up,EDITORIAL OPINION,Opinion,By Derrick Z. Jackson,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
wolf to step down as chief us judge,NEWS,Metro,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
voter fatigue,NEWS,Metro,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
shire halts bid for fabry drug ok,BUSINESS,unknown,Bloomberg News,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
latest state and national data on heroin opioid use,REGIONAL,North,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
dershowitz collections go to auction,LIVING ARTS,unknown,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
takeda pharmaceutical to cut jobs,BUSINESS,unknown,Associated Press,2012.0,-71.05586439999999,42.3609819,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
governor will miss st. patrick breakfast,NEWS,Metro,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
pendleton relishes role directing don pasquale,LIVING ARTS,unknown,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
encountering the photographer,LIVING ARTS,unknown,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
encountering the photographer,LIVING ARTS,unknown,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
beer sales and bay state law,EDITORIAL OPINION,Letters,John Stasiowski,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
run hide fight horror becomes commonplace,EDITORIAL OPINION,Editorial,unknown,2012.0,-71.0504268,42.355367,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
lawrie drops appeal of suspension,SPORTS,unknown,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
retro fit for matsuzaka,SPORTS,unknown,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
rangers lifted by lundqvist,SPORTS,unknown,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
seeing hospice in new light,BUSINESS,unknown,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
the defense rips into key testimony at murder trial witness under fire,NEWS,Metro,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
cartoon caption contest,REGIONAL,South,unknown,2012.0,-71.0561428,42.3580401,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
despite injuries eagles are keeping healthy outlook,SPORTS,unknown,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
woman sought in boston robbery,NEWS,Metro,unknown,2012.0,-71.0546708,42.3592001,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
want to keep teachers get rid of summer break,EDITORIAL OPINION,Editorial,By Christopher Duffy,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
mass. housing sales prices fell in 2011,BUSINESS,unknown,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
immigrant from brazil returning help he once received,REGIONAL,South,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
ever expanding field of americana,LIVING ARTS,unknown,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
could use the boost that would result if amazon collected state sales tax,EDITORIAL OPINION,Letters,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
biogen idecchief earned $11m in 11,BUSINESS,unknown,Robert Weisman,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
abc family to film pilot in mass.,LIVING ARTS,unknown,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
grand jury sets sights on pharmacy,BUSINESS,unknown,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
crawford experiences setback,SPORTS,unknown,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
brandeis professor finds echoes of the past in current bid to reshape health care,BUSINESS,unknown,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
fda widens infection warning,NEWS,Metro,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
jumbo loan market shows signs of thaw,BUSINESS,unknown,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
state prods amazon to collect sales taxes,BUSINESS,unknown,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
connecting books and bargains in boston,LIVING ARTS,unknown,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
at registry delays persist in road tests,REGIONAL,South,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
river race attracts kayakers both serious and curious,REGIONAL,South,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
pacifying critics of pacifiers,EDITORIAL OPINION,Editorial,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
westfield team headed to league nationals,NEWS,Metro,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
make the most of your new executive role,BUSINESS,unknown,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
history and memory,G,Living Arts,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
for scientists fish expert real catch,BUSINESS,unknown,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
defendant in lab scandal pleads not guilty to charges,NEWS,Metro,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
groups question patrick coakley over bias lawsuit,NEWS,Metro,unknown,2012.0,-71.0621929,42.3595948,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
some bank of americamass. customers are paying more,BUSINESS,unknown,unknown,2012.0,-71.0551145,42.360189,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
student sues over ouster after post super bowl disturbance,NEWS,Metro,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
many good read in the pioneer valley,LIVING ARTS,Travel,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
mass. foreclosure activity slows in june,BUSINESS,unknown,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
keep paterno too,EDITORIAL OPINION,Letters,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
parcels targeted for new ballpark,REGIONAL,North,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
events curtailed due to eee risk,NEWS,Metro,unknown,2012.0,-71.0588801,42.3600825,30300.0,4872.0,4141.0,265.0,14.0,286.0,1.0,74.0,91.0,4872.0,4633.0,239.0,1108.0,T_White alone,North End,9306.0,141.0,528.0,445.0,385.0,White alone
